CODIGO,NOMBRE,EMBALSE,X,Y,DEMARC,CAUCE,GOOGLE,OPENSTREETMAP,WIKIDATA,PROVINCIA,CCAA,TIPO,COTA_CORON,ALT_CIMIEN,INFORME
5110008,BARBATE,Embalse de Barbate,"3,637,044,293","-574,144,173,299,993",GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Cádiz,Andalucía,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1334
5110012,BARBATE,Embalse de Barbate,"363,594,386,510,001","-573,595,225,699,995",GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Cádiz,Andalucía,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1338
5110026,BARBATE,Embalse de Barbate,"36,361,376,706","-573,829,324,399,998",GUADALETE Y BARBATE,RÍO BARBATE,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,Cádiz,Andalucía,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1351
4100007,SIERRA BRAVA,SIERRA BRAVA,"391,932,626,620,001","-564,510,043,299,993",GUADIANA,ARROYO PIZARROSO,,,,Cáceres,Extremadura,Presa de fábrica de gravedad (hormigón compactado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1057
5140038,GUADALMELLATO,Embalse de Guadalmellato,"380,420,292,630,001","-467,345,434,199,996",GUADALQUIVIR,RÍO  GUADALMELLATO,,,https://www.wikidata.org/wiki/Q5369443,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1460
9010013,ULLIVARRI,ULLIVARRI,"429,292,733,350,001","-261,677,326,299,997",EBRO,ZADORRA IBAIA,,,,Araba/Álava,País Vasco,Presa de fábrica de contrafuertes,548,37,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2375
10080007,SAU,Pantà de Sau,"41,967,837,526","241,280,096,100,007",CUENCAS INTERNAS DE CATALUÑA,RIU TER,,,https://www.wikidata.org/wiki/Q1140094,Barcelona,Cataluña,Presa de fábrica de arco-gravedad,"426,5",83,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2888
9220064,ESCALES,Escales Reservoir,"42,326,356,092","0,744016995000038",EBRO,RÍO NOGUERA RIBAGORÇANA,https://www.google.com/search?kgmid=/g/121bwl92,,https://www.wikidata.org/wiki/Q2843621,Huesca,Aragón,Presa de fábrica de gravedad (hormigón vibrado),"823,5",125,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2479
6290026,GUADALTEBA,Guadalhorce-Guadalteba Reservoirs,"369,401,923,770,001","-480,047,539,999,993",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Málaga,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1979
2490010,VALPARAISO,VALPARAISO,"419,931,549,560,001","-627,147,818,599,997",DUERO,RÍO TERA,,,,Zamora,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=477
9250005,CAMARASA,CAMARASA,"419,079,463,640,001","0,88683086900005",EBRO,LA NOGUERA PALLARESA,,,,Lleida,Cataluña,Presa de fábrica de gravedad (hormigón vibrado),"33,717",103,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2555
2370024,IRUEÑA,Irueña Reservoir,"404,443,173,830,001","-657,938,884,699,996",DUERO,RÍO ÁGUEDA,https://www.google.com/search?kgmid=/g/123608pg,,https://www.wikidata.org/wiki/Q8775343,Salamanca,Castilla y León,Presa de fábrica de arco-gravedad,"777,5","7,545",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=384
5410039,JOSE TORAN,JOSE TORAN,"37,747,910,849","-548,482,468,099,996",GUADALQUIVIR,ARROYO DE GUADALBACAR,,,,Sevilla,Andalucía,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1682
6180003,RULES,Rules reservoir,"36,860,509,918","-349,543,042,599,993",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALFEO O RÍO CÁDIAR,https://www.google.com/search?kgmid=/g/121vx8sj,,https://www.wikidata.org/wiki/Q5369455,Granada,Andalucía,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1952
2370034,ALDEADAVILA,Aldeadávila Reservoir,"41,211,678,448","-668,578,589,399,993",DUERO,RÍO DUERO,,,https://www.wikidata.org/wiki/Q43551868,Salamanca,Castilla y León,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=394
8460019,CORTES II,Cortes-La Muela Reservoir,"39,261,640,399","-0,918337680999969",JUCAR,RÍO JÚCAR,https://www.google.com/search?kgmid=/g/122vx4f2,,https://www.wikidata.org/wiki/Q11681442,València/Valencia,Comunitat Valenciana,Presa de fábrica de arco-gravedad,332,116,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2313
1330031,DOIRAS,DOIRAS,"43,385,947,786","-682,525,303,699,992",CANTABRICO OCCIDENTAL,RÍO NAVIA,,,,Asturias,Principado de Asturias,Presa de fábrica de arco-gravedad,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=161
5180005,SAN CLEMENTE,Embalse de San Clemente,"378,575,319,010,001","-264,936,869,299,993",GUADALQUIVIR,RÍO  GUARDAL,,,https://www.wikidata.org/wiki/Q3374037,Granada,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1508
1320038,PRADA,PRADA,"42,310,674,749","-704,066,238,099,995",MIÑO-SIL,RÍO XARES,,,,Ourense,Galicia,Presa de fábrica de contrafuertes,847,85,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=123
14150005,EUME,EUME,"434,071,984,460,001","-801,105,708,299,997",GALICIA-COSTA,RÍO EUME,,,,A Coruña,Galicia,Presa de fábrica de bóveda,321,103,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3084
3280007,VALMAYOR,Valmayor Reservoir,"40,535,345,943","-404,728,874,499,995",TAJO,ARROYO DEL BATÁN O RÍO AULENCIA,https://www.google.com/search?kgmid=/g/120kt8jd,,https://www.wikidata.org/wiki/Q8775397,Madrid,Comunidad de Madrid,Presa de materiales sueltos de pantalla asfáltica,834,60,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=786
6290030,GUADALHORCE,Guadalhorce-Guadalteba Reservoirs,"369,414,313,670,001","-479,782,087,299,998",CUENCAS MEDITERRANEAS ANDALUZAS,RÍO GUADALHORCE,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,Málaga,Andalucía,Presa de materiales sueltos de pantalla de hormigón,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1983
5230022,RUMBLAR,Rumblar Reservoir,"381,606,132,000,001","-380,533,125,699,998",GUADALQUIVIR,RÍO  RUMBLAR,https://www.google.com/search?kgmid=/g/11c5wlgnfs,https://www.openstreetmap.org/relation/1926892,https://www.wikidata.org/wiki/Q23979919,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1558
5210003,ARACENA,ARACENA,"379,078,896,870,001","-645,184,509,099,994",GUADALQUIVIR,RIVERA DE HUELVA,,,,Huelva,Andalucía,Presa de fábrica de contrafuertes,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1531
4060036,VILLAR DEL REY,VILLAR DEL REY,"391,519,574,230,001","-686,669,007,999,996",GUADIANA,RIO ZAPATON,,,,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=963
1240011,BARCENA,Bárcena Reservoir,"42,577,466,988","-656,029,138,499,997",MIÑO-SIL,RÍO SIL,https://www.google.com/search?kgmid=/g/122914sy,,https://www.wikidata.org/wiki/Q5815472,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),625,109,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=44
1240024,BARCENA,Bárcena Reservoir,"42,612,901,241","-655,604,299,999,993",MIÑO-SIL,ARROYO DE LA REGUERA DE NARAYA,https://www.google.com/search?kgmid=/g/122914sy,,https://www.wikidata.org/wiki/Q5815472,León,Castilla y León,Presa de materiales sueltos zonificada o de núcleo,628,26,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=57
4210044,CHANZA,Chança dam,"375,584,664,020,001","-752,075,869,499,993",GUADIANA,RIVERA DE CHANZA,https://www.google.com/search?kgmid=/g/121jcccq,,https://www.wikidata.org/wiki/Q8775414,Huelva,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1249
5140040,BEMBEZAR,Bembézar Reservoir,"379,017,878,980,001","-521,051,732,899,997",GUADALQUIVIR,RÍO  BEMBÉZAR,,,https://www.wikidata.org/wiki/Q5830414,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1462
5230047,GUADALMENA,embalse del Guadalmena,"383,634,923,170,001","-291,397,881,899,996",GUADALQUIVIR,RÍO  GUADALMENA,https://www.google.com/search?kgmid=/g/11gbf4ybkn,https://www.openstreetmap.org/relation/6027280,https://www.wikidata.org/wiki/Q39163065,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1582
8460010,TOUS,TOUS,"3,913,201,271","-0,651384200999928",JUCAR,RÍO JÚCAR,,,,València/Valencia,Comunitat Valenciana,Presa de materiales sueltos zonificada o de núcleo,"162,5","135,5",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2305
9220078,"GRADO I, EL","GRADO I, EL","421,511,967,980,001","0,234452975000067",EBRO,RÍO CINCA,,,,Huesca,Aragón,Presa de fábrica de gravedad (hormigón vibrado),453,130,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2493
9250019,RIALB,RIALB,"41,939,892,881","119,279,358,700,004",EBRO,RIU SEGRE,,,,Lleida,Cataluña,Presa de fábrica de gravedad (hormigón compactado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2569
9310029,ITOIZ,Itoizko urtegia,"42,802,482,335","-136,089,896,199,996",EBRO,RÍO IRATI,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),592,122,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2741
9310028,ITOIZ,Itoizko urtegia,"42,800,740,997","-136,949,290,399,997",EBRO,RÍO IRATI,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),592,28,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2740
3280048,"ATAZAR, EL",El Atazar Reservoir,"409,119,621,410,001","-347,348,717,199,998",TAJO,RÍO LOZOYA,https://www.google.com/search?kgmid=/g/11bc6nxddz,,https://www.wikidata.org/wiki/Q513846,Madrid,Comunidad de Madrid,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=825
9220054,MEDIANO,Mediano Reservoir,"42,313,617,417","0,21073754300005",EBRO,RÍO CINCA,https://www.google.com/search?kgmid=/g/121bdb0g,https://www.openstreetmap.org/relation/7141904,https://www.wikidata.org/wiki/Q3215482,Huesca,Aragón,Presa de fábrica de gravedad (hormigón vibrado),"529,5",92,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2469
7020010,"CENAJO, EL","CENAJO, EL","383,655,522,450,001","-177,603,645,999,994",SEGURA,RIO SEGURA,,,,Murcia,Región de Murcia,Presa de fábrica de gravedad (hormigón vibrado),"437,199,999,999,999","102,2",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2012
9310007,YESA,Yesa Reservoir,"42,615,335,069","-118,301,587,299,993",EBRO,RÍO ARAGÓN,https://www.google.com/search?kgmid=/g/122blxj7,,https://www.wikidata.org/wiki/Q1345950,Navarra,Comunidad Foral de Navarra,Presa de fábrica de gravedad (hormigón vibrado),490,"76,5",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2719
5230032,GIRIBAILE,GIRIBAILE,"380,911,996,560,001","-351,273,384,599,995",GUADALQUIVIR,RÍO  GUADALIMAR,,,,Jaén,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1568
2370010,SANTA TERESA,Santa Teresa Reservoir,"40,666,865,961","-560,128,066,699,997",DUERO,RÍO TORMES,https://www.google.com/search?kgmid=/g/120z6y1r,https://www.openstreetmap.org/relation/4473782,https://www.wikidata.org/wiki/Q5830568,Salamanca,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),"887,2",60,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=370
2370018,SANTA TERESA,Santa Teresa Reservoir,"4,066,633,103","-560,981,228,099,996",DUERO,ARROYO DE LA NAVA,https://www.google.com/search?kgmid=/g/120z6y1r,https://www.openstreetmap.org/relation/4473782,https://www.wikidata.org/wiki/Q5830568,Salamanca,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),"886,899,999,999,999",15,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=378
5230005,TRANCO DE BEAS,TRANCO DE BEAS,"381,742,016,740,001","-279,602,526,599,996",GUADALQUIVIR,RÍO  GUADALQUIVIR,,,,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1541
1320044,"PORTAS, LAS","PORTAS, LAS","421,144,376,730,001","-720,922,708,099,994",MIÑO-SIL,RÍO CAMBA,,,,Ourense,Galicia,Presa de fábrica de bóveda,886,141,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=129
9390001,EBRO,Ebro Reservoir,"42,969,946,861","-405,169,448,199,996",EBRO,RÍO EBRO,https://www.google.com/search?kgmid=/g/1213trv6,https://www.openstreetmap.org/relation/1843373,https://www.wikidata.org/wiki/Q8775418,Cantabria,Cantabria,Presa de fábrica de mampostería,840,"3,414",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2756
4060063,GARCIA DE SOLA,García Sola Reservoir,"39,144,361,067","-518,441,797,299,994",GUADIANA,RIO GUADIANA,,,https://www.wikidata.org/wiki/Q8775340,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=989
5180007,NEGRATIN,Embalse del Negratín,"37,561,163,702","-295,478,834,199,997",GUADALQUIVIR,RÍO  GUADIANA MENOR,,,https://www.wikidata.org/wiki/Q3752128,Granada,Andalucía,Presa mixta,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1510
4210068,ANDEVALO,ANDEVALO,"376,251,957,920,001","-740,050,286,999,997",GUADIANA,RIVERA DE MALAGON,,,,Huelva,Andalucía,Presa de materiales sueltos zonificada o de núcleo,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1272
2240004,RIAÑO,Riaño Reservoir,"42,933,746,397","-508,475,288,599,993",DUERO,RÍO ESLA,https://www.google.com/search?kgmid=/g/121g0xnw,https://www.openstreetmap.org/relation/254780,https://www.wikidata.org/wiki/Q8775382,León,Castilla y León,Presa de fábrica de bóveda,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=288
1270005,BELESAR,Belesar reservoir,"426,287,771,620,001","-771,239,387,399,993",MIÑO-SIL,RÍO MIÑO,https://www.google.com/search?kgmid=/g/1214fx9h,,https://www.wikidata.org/wiki/Q3375700,Lugo,Galicia,Presa de fábrica de bóveda,332,132,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=65
10170012,SUSQUEDA,Susqueda Reservoir,"41,979,226,356","252,687,350,900,004",CUENCAS INTERNAS DE CATALUÑA,RIU TER,,,https://www.wikidata.org/wiki/Q7131953,Girona,Cataluña,Presa de fábrica de bóveda,357,135,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2908
9220076,SANTA ANA,SANTA ANA,"418,825,060,980,001","0,580849584000021",EBRO,RÍO NOGUERA RIBAGORÇANA,,,,Huesca,Aragón,Presa de fábrica de arco-gravedad,"380,3","995,999,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2491
5230036,"FERNANDINA, LA","FERNANDINA, LA","38,179,645,624","-357,022,439,999,997",GUADALQUIVIR,RÍO  GUARRIZAS,,,,Jaén,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1572
7030011,"PEDRERA, LA","PEDRERA, LA","380,319,004,410,001","-0,866921024999954",SEGURA,ARROYO GRANDE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,"11,054","300,399,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2024
7030009,"PEDRERA, LA","PEDRERA, LA","38,032,750,505","-0,875543668999967",SEGURA,SIN NOMBRE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,"11,054","6,554",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2022
7030010,"PEDRERA, LA","PEDRERA, LA","380,328,178,170,001","-0,87030092599997",SEGURA,ARROYO GRANDE,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,"11,054","350,399,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2023
7030012,"PEDRERA, LA","PEDRERA, LA","38,020,914,438","-0,886308535999945",SEGURA,RAMBLA DE ALCORISA,,,,Alacant/Alicante,Comunitat Valenciana,Presa de materiales sueltos homogénea,"11,054","250,399,999,999,999",https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2025
2340004,AGUILAR DE CAMPOO,AGUILAR DE CAMPOO,"427,950,910,920,001","-428,734,412,199,998",DUERO,RÍO PISUERGA,,,,Palencia,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=341
2340003,AGUILAR DE CAMPOO,AGUILAR DE CAMPOO,"42,786,753,651","-429,520,395,699,996",DUERO,,,,,Palencia,Castilla y León,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=340
2340001,AGUILAR DE CAMPOO,AGUILAR DE CAMPOO,"427,890,792,490,001","-429,181,674,999,995",DUERO,,,,,Palencia,Castilla y León,Presa de materiales sueltos homogénea,,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=338
2420001,CUERDA DEL POZO,Cuerda del Pozo Reservoir,"41,875,818,591","-270,401,966,899,993",DUERO,RÍO DUERO,https://www.google.com/search?kgmid=/g/1226m0sv,https://www.openstreetmap.org/relation/2007522,https://www.wikidata.org/wiki/Q8775316,Soria,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=438
2490003,CERNADILLA,Cernadilla Reservoir,"420,191,548,230,001","-645,932,291,799,994",DUERO,RÍO TERA,https://www.google.com/search?kgmid=/g/121bk69m,,https://www.wikidata.org/wiki/Q8775305,Zamora,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=470
3100117,CEDILLO,Cedillo Reservoir,"39,663,782,181","-753,999,733,599,994",TAJO,RÍO TAJO,,,https://www.wikidata.org/wiki/Q19429422,Cáceres,Extremadura,Presa de fábrica de arco-gravedad,120,66,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=650
5140004,PUENTE NUEVO,Embalse de Puente Nuevo,"3,808,606,718","-492,546,965,099,996",GUADALQUIVIR,RÍO  GUADIATO,,,https://www.wikidata.org/wiki/Q92358754,Córdoba,Andalucía,Presa de fábrica de gravedad (hormigón vibrado),447,56,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1426
14150017,PORTODEMOUROS,Portodemouros Reservoir,"42,856,207,614","-819,033,879,699,998",GALICIA-COSTA,RÍO ULLA,https://www.google.com/search?kgmid=/g/122wt42q,https://www.openstreetmap.org/relation/1636984,https://www.wikidata.org/wiki/Q49691,Pontevedra,Galicia,Presa de materiales sueltos zonificada o de núcleo,257,91,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3096
4060017,ZUJAR,Zújar Reservoir,"38,917,254,642","-547,935,710,499,996",GUADIANA,RIO ZUJAR,https://www.google.com/search?kgmid=/g/1234zqnk,,https://www.wikidata.org/wiki/Q8775426,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=945
4060070,ZUJAR,Zújar Reservoir,"389,195,069,310,001","-548,063,497,099,997",GUADIANA,RIO ZUJAR,https://www.google.com/search?kgmid=/g/1234zqnk,,https://www.wikidata.org/wiki/Q8775426,Badajoz,Extremadura,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=995
2240029,BARRIOS DE LUNA,Reservoir of Barrios de Luna,"428,497,176,120,001","-586,372,470,099,997",DUERO,RÍO LUNA,https://www.google.com/search?kgmid=/g/122rd45b,,https://www.wikidata.org/wiki/Q3373938,León,Castilla y León,Presa de fábrica de gravedad (hormigón vibrado),,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=312
